full_text,username,sarcasm
danau kenanga dalem gak sih,ui_fess,not_sarcastic
buat kamu yang saat ini sedang struggle buat kuliah tetap semangat yahh kalau ada masalah coba ceritain masalah kalian ke orang terdekat atau bantuan profesional,ui_fess,not_sarcastic
pernah gak sih jurusan kalian diejekin ama jurusan lain yang bahkan masih sefakultas ama kalian kalau iya ejekannya biasanya apa,ui_fess,not_sarcastic
wowfakta hari ini gw baru tau ternyata suami dr q lulusan filsafat dan gw anak filsafat,ui_fess,not_sarcastic
ui butuh mall sendiri biar gak usah capecape nyebrang ke margo city,ui_fess,not_sarcastic
itu yang tiap malam latihan supporteran kalian emang gak ada tugas kah,ui_fess,not_sarcastic
hidup di depok is crazy bro you could terbakar terik matahari pas musim kemarau and kesamber gledek pas musim hujan,ui_fess,not_sarcastic
jawab jujur menurut kalian jurusan kalian skrg prospek setelah lulusnya oke ga kok gw jd pesimis ya jd anak f,ui_fess,not_sarcastic
guys liat deh user imleeonlee mengeluhkan ujan di depok ewkwkwk,ui_fess,not_sarcastic
whats your unpopular opinion about panitorgkegiatan nonakademis can put you in this position me 3 acara paling gede tahun ini flop abis gongnya cm pas parade doang,ui_fess,not_sarcastic
kakak cakep dari meksiko yang jumat kemarin acara di perpusat itu mahasiswa ya,ui_fess,sarcastic
kalian hari minggu punya rencana apa,ui_fess,not_sarcastic
maaf emang anak kip gaboleh pake barang mahal ya hak orang kali,ui_fess,not_sarcastic
coba drop your own version of fakultas is crazy bro,ui_fess,not_sarcastic
hyyy adakah yg tau libur semester ini mulai tgl brp khususnya fib,ui_fess,not_sarcastic
buat calon panitia olim tahun depan saran gue kalian twtw ama porsenigama ya soal media sosial terutama buat perolehan medali sih ini kek ghaib bgt dr taun lalu wkwk,ui_fess,not_sarcastic
anak is crazy bro you could ask a random student yang pendiem culun taunya anak konglomerat but at the same time ada orang yg dandanannya heboh borju taunya pemegang kip brooooo,ui_fess,not_sarcastic
hayo gatau passwordnya yaa,ui_fess,not_sarcastic
pengen banget kuliah pake baju heboh yg dress up gitu tp gue takut di julidin kmrn pake crop top dikit aja pd ngeliatin,ui_fess,not_sarcastic
guys anak you need to calm down pelanpelan aja pak supir iya tugas dikerjain tp jangan lupa istirahat yh nonton neteplixeu kek atau baca webtonnie kek fangirling kek satusatu jangan multitask ntar makin burn out terbakarrrrr firreeee fireeee,ui_fess,not_sarcastic
ayo ziarah ke kuburan bikun date,ui_fess,not_sarcastic
besok cluenya di fib selamat tebak2an,ui_fess,sarcastic
woiiii tabrakan bikun x mobil hari ini curiga imbas ribut2 fess kemaren,ui_fess,not_sarcastic
ayo klinik makara date,ui_fess,not_sarcastic
apa hal termemorable kalian pas latihan padus,ui_fess,not_sarcastic
halo temen2 ada yg mau bantu isi kuesionerku gak yang make mobile payment ovo gopay mbanking dkknya aku sampe skrg respondennya masih 30300 boleh minta tolong bgt gak linknya aku taro di rep ya sehat2 org baik,ui_fess,not_sarcastic
nambah temen baru terus bisa main sampe maghrib tanpa takut dipukul mamah pake sapu lidi karena disuruh pulang link grup bisa dicari di uifess peer club alumni juga bisa join kok hehee,ui_fess,not_sarcastic
panggilan kepada seluruh mahasiswa yg sudah muak dengan perkuliahan dan kangen masa kecil mari join grup ui bermain kegiatannya pasti memainkan permainan masa kecil kayak gerobak sodor benteng karet dll minggu kemaren kita udah main dan seru banget cont,ui_fess,not_sarcastic
tipsnya dong para sepuh,ui_fess,not_sarcastic
tips punya crush dong byk ngeliat di fakultas ama sekitaran kyknya lagi musim pacaran keliatannya seru jd penasaran tapi aku blm pernah punya crush seumur hidup kadang aku fomo pas tmn2 ngomongin ttg crush gabisa nimbrung soalnya cant relate minta cont,ui_fess,not_sarcastic
halo penghuni butuh rekomendasi es podeng selain di deket gerbang kutek soalnya di sini kelihatannya jarang banget gitu yang jualan es podeng,ui_fess,not_sarcastic
tips move on dari mantan yang sekelas dong mana bentar lagi uas,ui_fess,not_sarcastic
tugas beberapa kali telat submit sering tdk ada motivasi buat ngapangapain apakah ini saat yg tepat bagi diriqu utk ikut join waiting list konsul di klinik,ui_fess,not_sarcastic
nemu ini setelah menyelam fess bikin versi barunya dong,ui_fess,not_sarcastic
ayo tebak2an jurusan pake tempat kumpul jurusan kalian di fakultas sender mbrc,ui_fess,not_sarcastic
kenapa ga mixed use transportation apa karena gengsi kenapa lu harus banget maksa bawa mobil ke,ui_fess,not_sarcastic
wdyt parkir di fakultas sebelah yg bukan fakultas lo menurut gue itu ga aci sih menuh2in lahan fakultas orang,ui_fess,not_sarcastic
aneh bgt ngelarang orang bawa mobil kl biaya pp naik transport umum mahal gue harus ngekos gitu biar gabawa mobil lo mau biayain apa gmn pejalan kaki gaada yg protes tp yg naik bikun malah protes gajelas,ui_fess,not_sarcastic
bisa lolos masuk ya,ui_fess,sarcastic
lu parkir pinggir jalan lu ganggu ternak warga lu parkir pinggir jalan lu yang ternak ya kambing ga tau aturan susah diatur susah dikasih tau ganggu orang lain ga ada empati bergerombol borju borju sialan kepala batu mentang2 ukt naik lu pada cont,ui_fess,not_sarcastic
itu kosong mba astaga munduuuuurrrrrr kalau kata tukang parkir mah yang bilang apa yg sender harapin dari post di sini alih2 negur jawabannya adalah biar bukan cuma mbanya aja yg tau kalo kondisinya kek gitu mesti mundur ngono lo,ui_fess,not_sarcastic
lu parkir pinggir jalan lu ganggu ternak warga,ui_fess,not_sarcastic
halo guys kira2 ada yg bisa bantu untuk isi survei terkait di salah satu fakultas ngga yaa kalo ada yang mau bantu reply yaa nanti gue dm makasih banyakk,ui_fess,not_sarcastic
exchange programs yang diadain international office tuh semua self funded ya ada yang pernah apply gaa,ui_fess,not_sarcastic
misii ada yg pernah nonton di cinepolis detos gk mau minta review pls studionya bagus apa gk thanks besarr,ui_fess,not_sarcastic
target hidup gua selain lulus dari itu menikahi frieren jd klo gua gak menikahi frieren harusnya lo paham konsekuensinya apa ini bukan soal ga bersyukur ini soal target ada target yg harus gue kejar kalo lo ga seneng yaudah si wkwk,ui_fess,not_sarcastic
sehatsehat bunda anak dua perpusat lt 4,ui_fess,not_sarcastic
susah terus utamakan yg turun cok ini gw berdiri di tangga bikun gara2 penuh di tengah di belakang kosong tapi bisa kebelakang,ui_fess,not_sarcastic
woiiii lu semuaaa kalo naik bikun otaknya jangan lupa dibawa ya kalo di belakang kosong ya diisi dulu bjir gila lu ya menuhin tengah bikun sampe yg mau naik ga bisa jangan salahin orang kalo lu dibentak atau diseruduk gara2 yg mau turun jadinya juga cont,ui_fess,not_sarcastic
haihaii kakakkakakk yang punya hewan peliharaan kalau kakak berusia 1825 tahun kami boleh minta tolong untuk isi kuesioner berikut kalau memenuhi kriteria tersebut kaah tolong bantu yaa buat tugas akhir kamii terima kasih banyak,ui_fess,not_sarcastic
gimana caranya deh masuk perpusat yg lantai atas buat orang orang non,ui_fess,not_sarcastic
kalau mau pake pc selain di kebun apel dimana lagi yaaa,ui_fess,not_sarcastic
anak pisif yg gatau pw fess hari ini mending bikin surat pengunduran diri aja,ui_fess,not_sarcastic
halo apa kabar semua,ui_fess,not_sarcastic
gabisa banh kl ini udh settingan pabrik xixixi,ui_fess,not_sarcastic
password oot besok di fisip thx yg udah kasih ide password di dm,ui_fess,not_sarcastic
first timer jeget review lmnyn seru ujan2an tp banyak tindakan asusila terselubung di kerumunan,ui_fess,not_sarcastic
gue mau naik beam yang model baru warna item kok ga ada barcodenya ya itu,ui_fess,not_sarcastic
ini menurut gue aja ya nama un1v3rs1t4s 1nd0n3s1a terlalu berat untuk dijunjung rasanya lebih pantas kalau akronim tsb ditafsirkan sebagai ui u aa cing ceng wallawala bengbeng,ui_fess,not_sarcastic
gmn cara ngadepin orang matil di kepengurusan pgn banget rasanya gue putihin tuh org taek kerjaannya jd dikerjain sm div lain,ui_fess,not_sarcastic
cape bgt ldr kukelbarel kangen trs,ui_fess,not_sarcastic
sp yg besok live music jeget dari kosan sy banh,ui_fess,not_sarcastic
hari ini passwordnya ada di feb,ui_fess,not_sarcastic
bersiaplah bulan depan udah uas,ui_fess,not_sarcastic
rekomendasi makanan murah di kantin fakultas kalian yang di bawah 15k dong,ui_fess,sarcastic
takutt bgtt ada induknya di mui,ui_fess,not_sarcastic
recap vokasi dian sastro sal priadi raditya dika deddy corbuzier dll konser ujan praktikum ada yg buat masker ada yg sambil main ayunan kirakira ada lagi gak gesz,ui_fess,not_sarcastic
siapa mau tau password oot besok,ui_fess,not_sarcastic
anjrit lah budaya maling nemu duit malah ditilep sendiri kocak,ui_fess,not_sarcastic
sender menfess cuy kita mah operator doang,ui_fess,not_sarcastic
guys ada yang tau ga tempat buat nugas yang buka 24 jam sekitar kutek kukel,ui_fess,not_sarcastic
siapa yang setuju buat kebun binatang di hutan ui biar bisa refreshing abis kuliah,ui_fess,not_sarcastic
kl ketemu gw kasih tau password besok,ui_fess,not_sarcastic
review kostan kalian dong terus harganya berapa,ui_fess,not_sarcastic
weekly update kucingbinatang di yg kalian temuin minggu ini dong,ui_fess,not_sarcastic
mendingan bikin lahan parkir mobil yg luas atau membatasi civitas yg bawa mobil,ui_fess,not_sarcastic
kehidupan perkuliahan kalian di genre amp rasanya apa guys me angst thriller rasa jeruk,ui_fess,not_sarcastic
yatuhan jauhkanlah hamba mu ini dari dosen yang tidak paham bahwa manusia pp 1 jam perjalanan ke itu tidak mudah dan manusia kost juga tidak mau terbebani dengan cucian kotor akibat sudah sampai kelas tapi ga jadi,ui_fess,not_sarcastic
they said dont ruin someones happiness but when it comes to my jadept everybody silent,ui_fess,not_sarcastic
enggak kuat sender lagi dibantai matkul 9 sks,ui_fess,not_sarcastic
kl ke perpus fakultas lain itu boleh gak sih misal anak psiko mau ke mbrc,ui_fess,not_sarcastic
kita seruseruan ajalah bg kl ada menfess yg dirasa intolerable bisa mention aja nanti di take down postnya but anyway password besok ada di ft,ui_fess,not_sarcastic
its all fun and games mocking each others until someone brings up a literal tragedy thinking they would win the arguments smh,ui_fess,not_sarcastic
butuh waktu berapa lama buat kalian keliling gapake nyasarliat maps dulu sender 1 bulan wkwkwk,ui_fess,not_sarcastic
ada yang gak punya barengan ke jegetece gak nyari barengan nih,ui_fess,not_sarcastic
saran dong kegiatan yang bisa dikunjungi di perpusat gabut banget nih sama ayang,ui_fess,sarcastic
ceritain kejadian aneh yang kalian alami pas di lucuseremsedih go,ui_fess,not_sarcastic
cara biar deket sama mahasiswa wna gimana deh pengen ngobrol sama mereka,ui_fess,not_sarcastic
perpusat masih panas ga sih yg adem di lantai berapa yaa udah lama ga ke sana,ui_fess,not_sarcastic
kalian kapan belajarnya guys,ui_fess,not_sarcastic
buat yang nemuin tumblr lock n lock warna abuabu di gedung g204 kursi barisan paling belakang please banget keep it ya nanti aku ambil,ui_fess,not_sarcastic
pengen deg jalan ber2 di abis ujan trs sambil denger ame no doubutsuen gt,ui_fess,not_sarcastic
rekomendasi tempat dodolan seblak yg enak di sekitaran dong sender baru 1st time mau nyoba seblak soalnya wkwk,ui_fess,not_sarcastic
look at this temen sender nemu di dlm kelass fib,ui_fess,not_sarcastic
aduh fomo berat liat orang di semester muda udah magang di instansi gitu kalo magang di instansi itu baiknya mulai semester berapa sih,ui_fess,not_sarcastic
ingfokan angkatan pertama fsrd pic nyolong di tl lupa usernamenya maaf,ui_fess,sarcastic
kasih tau dong spot spot angker di selain teksas,ui_fess,not_sarcastic
gw kesel banget sama yang parkir pinggir jalan dari f e b sampe vo kasi di ambil satu lajur kanan sama kiri menurut gw harus diderek semuanya,ui_fess,not_sarcastic
rate gadis kretek dong buat yg udah nonton,ui_fess,not_sarcastic
ributribut mulu rekt0r lu noh hartanya 85 miliar,ui_fess,not_sarcastic
uifess ama itbfess kok tiba2 pada perang si admin ignya ui sama itb aja chill malah elu pada yang ribut,ui_fess,not_sarcastic
hayoo siapa yg buka uifess pas lagi kelas,ui_fess,not_sarcastic
gimana nih banner furina nya apa udh dpt,ui_fess,not_sarcastic
enaknya jadi anak kesehatan di tanpa ujian osce walau nanganin pasien langsung nanti hehehehe,ui_fess,sarcastic
kangen bikun naik tangga era,ui_fess,not_sarcastic
rate satpam fakultas kalian dr 110 pisif 710 tergantung orang amp acaranya apa,ui_fess,not_sarcastic
the truth has been spoken,ui_fess,not_sarcastic
izin log out dr keributan ini bang,ui_fess,sarcastic
buat anak fisio ini praktikum apasih maskeran hahahahah kenapa anak kesehatan di vokasi lucu praktikumnya dah,ui_fess,not_sarcastic
ospek efte kan katanya setahun ya berarti nanti angkatan 23 baru kelar ospek lgsg persiapan ospek angkatan 24 gitu ya,ui_fess,not_sarcastic
kenape ye orang masang makara di jakun suka mencong padahal di depan annex udah ada tulisan masangnya dua jari di bawah garis trus kalo bingung tengahnya di mana tinggal pas in sama garis jaitan yg di tengah itu,ui_fess,not_sarcastic
genuinely asking anak non ft aman gasih buat makan dine in di kantek amannya makan di sebelah mana yaa,ui_fess,sarcastic
sebutkan penyakit kalian selama di ill go first susah nolak org yg ngajak ikut pant berujung boncoss cuz something called es u ce,ui_fess,not_sarcastic
ada portal isekai di perpusat nih guyss,ui_fess,not_sarcastic
ngapain bayar ukt mahal2 tp begitu masuk masih harus tes dulu baru masuk jurusan idaman,ui_fess,not_sarcastic
kasih paham bang teknik,ui_fess,sarcastic
karena banyak yg bilang kuliahsurvive di itu susah bisa kalian kasih contohnya gak susahnya dimana karena kayanya kuliah dimanapun jg susah ga cuma di kampus kita doang,ui_fess,not_sarcastic
maaf banget tolong yang makan di kantin gt terutama dallas bagian dalem dan pas jam makan kalo dah selese jangan lanjutin nugas di situ juga gantian tempat orangorang pada laper mau makan juga itu tempat buat makan bukan buat nugas,ui_fess,not_sarcastic
semangatt untuk para pejuang sidang januari ga kerasa cuy dikit lagi,ui_fess,not_sarcastic
buat yang masih nugas sampai jam segini pasti punya prinsip lebih baik gak tidur daripada ngulang matkul,ui_fess,not_sarcastic
kenapa sih anak gamau sama anak itebeh,ui_fess,not_sarcastic
jembatan penghubung rik sama rsui itu boleh dilewatin mahasiswa gasih even itu mahasiswa rik jujur gue males bgt bray gak tau kenapa yyeah jalan di pintu masuk rs tu hawanya gersang bener aka panas,ui_fess,not_sarcastic
thoughts on anak mun,ui_fess,not_sarcastic
untuk wibu spill waifuhusbu kalian masingmasing dong,ui_fess,not_sarcastic
bikin petisi hapuskan kelas jam 7,ui_fess,not_sarcastic
siapa yang masih ngerjain makalah or ngelaprak malem ini aku doain jadi org sukses di,ui_fess,not_sarcastic
aaaaaaaaaaaaa ibd 2 siapa yg akan membackup kelompok ibd saat klarif meskipun kadang nyebelin anak fk sgt bisa diandalkan dalam segala hal,ui_fess,not_sarcastic
ada yg semester 57 dan masih bertahan untuk pp pakai krl ga di sini meskipun rumahnya beneran kaya di jabotabek ada kepikiran buat ngekos ga,ui_fess,not_sarcastic
diambil adalah lebih gampang masuk daripada masuk hati mas crush,ui_fess,not_sarcastic
coba ceritakan hal yang menarik dalam hidup kalian yang semua orang harus tau sender semangat masuk biar bisa satu almamater sama mas crush dapet uinya tapi gak dapet dia karena pas w masuk dia publish cewenya kesimpulan yang dapat cont,ui_fess,not_sarcastic
yg kemaren mau bikin klub mancing jd dibikin gaksih mana aku mau join,ui_fess,not_sarcastic
aku lagi diet nih kalian ada saran gak makanan di kantin fakuktas kalian yang cocok buat orang yang lagi diet,ui_fess,not_sarcastic
kenapa ya kalo di jadi gampang naksir orang lewat,ui_fess,not_sarcastic
kayaknya gw dating sama anak cm gw blm merasa ingin mengakui hubungan tersebut karena emang belum dapet feel nya aja sementara kayaknya mungkin gw menaruh attraction ke orang lain jg,ui_fess,not_sarcastic
habis ngedanus sering ngerasa khawatir dan takut tiap ngeliat risol perlu ke psikolog gak yah,ui_fess,not_sarcastic
pernah ga in crush sama typing orang tapi bukan orangnya,ui_fess,not_sarcastic
kukira hidup kuliah di tuh menyenangkan eh nyatanya oretachi wa mechamecha karisuma,ui_fess,not_sarcastic
siapa yg butuh pom bensin di,ui_fess,not_sarcastic
serius deh mau tanya apa di sini gue doang yah yang udah tingkat 3 di gak pernah sama sekali ngerasain kisah cinta warna warni hidup w kayanya datarplanga plongo doang,ui_fess,not_sarcastic
