favorite_count,tweets,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sarcasm,sarcasm_score
519,anak rantau coba kasih tau pengalaman ngerantau depok city friendly raimu ckkkkk nyebrang zebra cross margonda mati keserempet,169,68,33,https://x.com/ui_fess/status/1730935353304039462,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
803,wajarlah anak kampus top pengin jodoh minimal setara gangerti orang julid preferensi pribadi,1019,97,61,https://x.com/ui_fess/status/1730932588121075955,3837612012.0,ui_fess,not_sarcastic,0.9999992847442627
352,ingfo peerclub mari tertib berkendara guys,137,26,32,https://x.com/ui_fess/status/1730926851227631709,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
28,min enggak apa-apa gwe bayar kirim menfess tebak2an pw mulu,0,2,1,https://x.com/ui_fess/status/1730925368243257555,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
12,penakluk password fess,2,6,0,https://x.com/ui_fess/status/1730923421826208199,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
26,guys using menfess service free sok anyone dont deserve audacity memakai money,6,0,0,https://x.com/ui_fess/status/1729629427636854826,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
389,pecah banget final basket putra putri malam putri greget banget kejar skor selisih fkg vs vokasi putra seru banget vs fia kayanya warga kutek kukel margonda malam diangkut gymnasium,66,30,23,https://x.com/ui_fess/status/1729531065524797947,3837612012.0,ui_fess,sarcastic,0.5985942482948303
115,enggak sih musim hujan malas mandi pagi dingin mandi malam kelas jam,23,8,4,https://x.com/ui_fess/status/1729504786666373383,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
804,mbak-mbak ngevape bikun sumpah keren banget asepnya ngumpul muka gua,185,91,21,https://x.com/ui_fess/status/1729488959401775228,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
63,opinion kehidupan would like,28,4,1,https://x.com/ui_fess/status/1729472803727163426,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
77,teman semester kemarin progam kampus merdekamagang mandiri transfer 20 sks siakng nya muncul sender muncul pengin lulus cepat,2,8,0,https://x.com/ui_fess/status/1729407259695071505,3837612012.0,ui_fess,not_sarcastic,0.9999992847442627
8,spekun mangkalnya dimana lihat pas pulang besokannya mencari muterin kagak nemu,3,6,0,https://x.com/ui_fess/status/1729401032164475131,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
13,mini course psyhope back kali bawa judul understanding psychological state individuals conflict zones online tanggal desember jam 10001145 tertarik isu humanity gass daftar,0,0,2,https://x.com/ui_fess/status/1729353804901130548,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
38,guys hape sender hilang pas muter beam minggu malam jam 9 kutek vokasi menyadar hilang pas parkir pocinn tipe hpnya oppo f9 casingnya item rada transparan blkgny foto pola struk laundryan kalo ketemu tolong rep pic g00gle,1,3,12,https://x.com/ui_fess/status/1729308811817804188,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
32,keburu sembuh rill,1,1,2,https://x.com/ui_fess/status/1728810286080250125,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
0,join dimari restrict join doang kg follow,0,0,0,https://x.com/ui_fess/status/1728809974309237212,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,sederhana bikin universitas tetangga marah,3,2,0,https://x.com/ui_fess/status/1728809071455953343,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
229,waiting list klinik makara,16,2,37,https://x.com/ui_fess/status/1728808890207510924,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
92,sederhana dosen marah,111,37,7,https://x.com/ui_fess/status/1728807536927887797,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
56,sederhana anak fakultas marah,77,22,4,https://x.com/ui_fess/status/1728804137708736916,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
2,lupa klik activate menfess,0,0,0,https://x.com/ui_fess/status/1728799434429940070,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
83,guyysss tolong kasih tau jualan es pisang ijo kembang makasii,6,17,4,https://x.com/ui_fess/status/1728423899459911930,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,malam main project sekai puroseka jp server mari berteman,2,5,0,https://x.com/ui_fess/status/1728409792820203968,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
45,ingfokan ju4l cendol bm cendol cendol yshinoya mahal,9,25,1,https://x.com/ui_fess/status/1728408791539204152,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
823,sederhana bermakna kalo direalisasikan revitalisasirenovasi jembor,145,43,90,https://x.com/ui_fess/status/1728408747477967248,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
35,drop playlist cocok menangis beam malam malam,5,11,2,https://x.com/ui_fess/status/1728383324773884249,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
221,jurusan cocok fakultasnya,172,98,4,https://x.com/ui_fess/status/1728376606497059174,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
181,first core memories kegerahan balairung hbu,190,72,10,https://x.com/ui_fess/status/1728367028044763554,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
177,anak fibftfeb enggak ada cinlok pas nyebrang teksas,68,39,8,https://x.com/ui_fess/status/1728364306457337972,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
440,sederhana anak marah,380,87,28,https://x.com/ui_fess/status/1728344093326180563,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
18,harga gedung rektorat sender duid goceng,0,2,0,https://x.com/ui_fess/status/1728273947035377804,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
6,area nugas buka weekend sabtuminggu dimana perpusat kalo perpucil buka weekend menyarankan nugas thank,1,3,0,https://x.com/ui_fess/status/1728258460805198208,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
67,intinya tau nikah bilang waras semoga harimu lancar,17,9,6,https://x.com/ui_fess/status/1728258071225585968,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
11,menwa mahasiswa join menwa,6,3,0,https://x.com/ui_fess/status/1728257723064783174,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
170,bayar masuk ui ngambil hasil hutan ui bertahan hidup,39,23,5,https://x.com/ui_fess/status/1728256426014126483,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
84,selamat penghapusan kekerasan perempuan sedunia menyuarakan penghapusan kekerasan thd perempuan mengajak ikutan car free day parade 16 haktp bem fh ui cfd bareng lawan patriarki yuk daftar,6,0,13,https://x.com/ui_fess/status/1728250069496078768,3837612012.0,ui_fess,not_sarcastic,0.999998927116394
15,diintegrasiin biar menyambung perbagiannya tinggal bjirrr,0,0,1,https://x.com/ui_fess/status/1728248065642148031,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
371,hoy hapuskan tugas kelompok tugas semester gue kerjanya gue mesti duluan grupdeadline woy ngerjain super bare minimum paham tugas kelompok cont,47,12,57,https://x.com/ui_fess/status/1728248064333472120,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
42,1 ciri khas anak banget,45,10,1,https://x.com/ui_fess/status/1728233893869068476,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
577,kagak bikin komunitas penjelajah hutan banget menjelajahi hutan ui dalem,77,90,31,https://x.com/ui_fess/status/1728230756412219760,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
21,cowok anxious cewek avoidant kelen cewek kebanyakan avoidant gasi,11,3,0,https://x.com/ui_fess/status/1728229466491732066,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
152,basket putri olim kemarin kalinya lihat arjuna geleng geleng kepala kicep lawan fkg supporter fkg dikit mostly cewek enggak taunya menang,33,20,4,https://x.com/ui_fess/status/1728083564275863572,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
31,saran enak santaisantai menunggu gap kelas sender menunggu perpusat hijau bosan pindah tau kemana,5,5,2,https://x.com/ui_fess/status/1728055433490043104,3837612012.0,ui_fess,not_sarcastic,0.9999978542327881
119,anak rik golongan anjay gue golongan alias fk fkg borju fkg jir deny kalo anak fk orang sembarangan gue temuin,42,23,5,https://x.com/ui_fess/status/1728051400347963678,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
34,shoutout memegang perkusi pacil bantuin warga fakultas sebelah pas enggak ada perkusi pertandingan badminton sor terima kasih seru banget,2,4,0,https://x.com/ui_fess/status/1728047471581123016,3837612012.0,ui_fess,not_sarcastic,0.9999982118606567
167,orang mengerti bahasa manusia sesimple ngumpul bikun masuk aneh,9,1,18,https://x.com/ui_fess/status/1727760245290897731,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
99,stop membully fakultas public enemy menganiaya,9,4,3,https://x.com/ui_fess/status/1727745873264971871,3837612012.0,ui_fess,not_sarcastic,0.9999992847442627
38,fakultas designnya keren,16,13,1,https://x.com/ui_fess/status/1727729014746542255,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
85,penasaran dear anak fakultas wdyt anak rik,37,32,2,https://x.com/ui_fess/status/1727697880654418092,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
11,bus kampus sebelah mengapai rutenya kemana,5,3,0,https://x.com/ui_fess/status/1727695153731969496,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
178,hidup capekcapeknya memilih divisi pubdok,39,13,27,https://x.com/ui_fess/status/1727684798754566348,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
43,mengomong mengadakan acara pembicaranya lakilaki julidnya dikurangin gampang kali ngundang speaker ngambil konsum,25,5,2,https://x.com/ui_fess/status/1727680150958121193,3837612012.0,ui_fess,not_sarcastic,0.9999984502792358
9,guyss acara diselenggarain bemhima jelasscamga sesuaingelanggar hukum ajuin laporan dpm prosedurnya,0,2,0,https://x.com/ui_fess/status/1727311936344461765,3837612012.0,ui_fess,not_sarcastic,0.9999403953552246
51,hilang laptop 21112023 hilang laptop msi modern 14 c11m007id ssd 512gb ohs urban silver disekitaran kutek beji ciri2 gambar tertera temanteman menemukan harap menghubungi bersangkutan dibawah cont,2,0,26,https://x.com/ui_fess/status/1727263853598425418,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
27,guys kirakira kesulitan finansial enggak ada bantuankeringanan ukt kah dengar ngundurin keuangan,1,2,1,https://x.com/ui_fess/status/1727214885166313693,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
59,coba rate tingkat kesulitan jurusan 110 fakultasnya kasih clue,69,71,1,https://x.com/ui_fess/status/1727209545762807832,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1364,fakultas gedung masuk feed idol kpop,205,63,87,https://x.com/ui_fess/status/1727195398496977396,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
189,teman-teman kuliahpulangkuliahpulang gaikut panitorgkerja gabut,76,46,7,https://x.com/ui_fess/status/1727185964190306390,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
77,gais kasihan banget pacarku frieren kecapekan habis kuajak mutermuter fib makan kansas makanan favorit ayam kremes juara sabar pengin ajak mutermuter,8,4,3,https://x.com/ui_fess/status/1726998048822448199,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
299,aaaaaa kece banget keren banget jaga kesehatan jiwa raga good job everyone,9,2,63,https://x.com/ui_fess/status/1726941135216791736,3837612012.0,ui_fess,not_sarcastic,0.9999754428863525
6,pejuang olim halo kakak2 hati nan jago kp fakultasukm basket futsal voli sepakbola salah yuk tolong bantu isi kuesioner kamiii link detailsnya replies terima kasih kakak2,0,3,4,https://x.com/ui_fess/status/1726904039391301910,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
520,please infoin memakai wifi eduroam kencang hotspot ui,38,22,21,https://x.com/ui_fess/status/1726892490895331621,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
57,sender doang semester 7 tau minjem buku perpusat barusan kenalan orang jurusan tetangga mencari katalog buku enggak tau,7,5,3,https://x.com/ui_fess/status/1726888772212760685,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
134,kabar capek yuk yuk bentar liburan,31,17,9,https://x.com/ui_fess/status/1726886734540177437,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
192,buka min sender menfess main sebar identitas orang penyelidikan kelar statusnya terlapor berpihak korban buru2 merudung terduga pelaku kalo terbukti kacau lu,30,1,9,https://x.com/ui_fess/status/1726865982898180378,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,mohon kebijakan temanteman menyikapi postingan menfess terbuka silakan report postingan menfess merugikan pribadi orang terima kasih,0,0,0,https://x.com/ui_fess/status/1726864250579440052,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
41,uifessrelease merujuk rules pasal 1 amp 6 terkait larangan penyebaran hoax amp identitas eksplisit menfess apapun melanggar rules take 1,14,1,3,https://x.com/ui_fess/status/1726864247635022312,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
27,halo teman-teman bantuannya tolong isi kuesionerku memakai mobile payment apapun targetnya amp bobotnya banget bantuin lulus matkul kuesionernya drop terima kasih semoga ip cont,0,3,0,https://x.com/ui_fess/status/1726858903710036278,3837612012.0,ui_fess,not_sarcastic,0.9999992847442627
58,danau kenanga dalem,37,27,1,https://x.com/ui_fess/status/1726832397491249578,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
224,struggle kuliah semangat coba ceritain orang terdekat bantuan profesional,5,7,26,https://x.com/ui_fess/status/1726643828797649128,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
47,jurusan diejekin jurusan sefakultas iya ejekannya,32,25,0,https://x.com/ui_fess/status/1725913882534072563,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
8,wowfakta gue tau suami ku lulusan filsafat gue anak filsafat,4,1,1,https://x.com/ui_fess/status/1725912677053260199,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
927,ui butuh mall biar capecape nyebrang margo city,164,112,83,https://x.com/ui_fess/status/1725907844112023752,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
71,malam latihan supporteran tugas kah,25,11,0,https://x.com/ui_fess/status/1725897464543391759,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1532,hidup depok crazy bro could terbakar terik matahari pas musim kemarau kesamber gledek pas musim hujan,117,36,338,https://x.com/ui_fess/status/1725895056031383895,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
91,jujur jurusan prospek lulusnya gue pesimis anak,93,75,1,https://x.com/ui_fess/status/1725879459188998374,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
254,guys lihat user imleeonlee mengeluhkan ujan depok ewkwkwk,47,11,14,https://x.com/ui_fess/status/1725876707134148964,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
454,whats unpopular opinion panitorgkegiatan nonakademis put position acara gede flop habis gongnya pas parade doang,143,12,35,https://x.com/ui_fess/status/1725870648902504530,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
11,kakak cakep meksiko jumat kemarin acara perpusat mahasiswa,10,1,0,https://x.com/ui_fess/status/1725870532690849998,3837612012.0,ui_fess,not_sarcastic,0.9999992847442627
159,maaf anak kip gaboleh pakai barang mahal hak orang kali,186,108,4,https://x.com/ui_fess/status/1725866745637068906,3837612012.0,ui_fess,not_sarcastic,0.9999990463256836
5,coba drop version fakultas crazy bro,2,0,0,https://x.com/ui_fess/status/1725866731158356193,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
8,hyyy adakah tau libur semester tanggal fib,0,3,0,https://x.com/ui_fess/status/1725866704037982633,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
127,calon panitia olim saran gue twtw porsenigama media sosial perolehan medali kayak ghaib banget,13,1,12,https://x.com/ui_fess/status/1725865317275152568,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1075,anak crazy bro could ask random student pendiem culun taunya anak konglomerat time orang dandanannya heboh borju taunya pemegang kip brooooo,118,38,60,https://x.com/ui_fess/status/1725865037808718049,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
0,hayo enggak tau passwordnya,0,0,0,https://x.com/ui_fess/status/1725862525840032225,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
93,pengin banget kuliah pakai baju heboh dress gue takut julidin kemarin pakai crop top dikit melihati,112,40,0,https://x.com/ui_fess/status/1725841531251364312,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
893,guys anak need calm pelanpelan supir iya tugas dikerjain lupa istirahat menonton neteplixeu kayak baca webtonnie kayak fangirling kayak satusatu multitask entar burn terbakarrrrr firreeee fireeee,67,14,151,https://x.com/ui_fess/status/1725745054680232081,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
60,ayo ziarah kuburan bikun date,7,6,1,https://x.com/ui_fess/status/1725698763707277368,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
6,besok cluenya fib selamat tebak2an,5,2,0,https://x.com/ui_fess/status/1725550475301531704,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
